service,station_id
Restauration à emporter,2100006
Station de gonflage,2100006
Carburant additivé,2100006
Piste poids lourds,2100006
Lavage automatique,2100006
"Vente de gaz domestique (Butane, Propane)",2100006
DAB (Distributeur automatique de billets),2100006
Station de gonflage,2100009
Piste poids lourds,2100009
"Vente de gaz domestique (Butane, Propane)",2100009
DAB (Distributeur automatique de billets),2100009
Toilettes publiques,2100011
Boutique alimentaire,2100011
Boutique non alimentaire,2100011
Carburant additivé,2100011
Piste poids lourds,2100011
Vente d'additifs carburants,2100011
Laverie,2100012
Station de gonflage,2100012
"Vente de gaz domestique (Butane, Propane)",2100012
Automate CB 24/24,2100012
DAB (Distributeur automatique de billets),2100012
Vente de fioul domestique,2100013
"Vente de gaz domestique (Butane, Propane)",2100013
DAB (Distributeur automatique de billets),2100013
Toilettes publiques,2100014
Boutique alimentaire,2100014
Boutique non alimentaire,2100014
Station de gonflage,2100014
Piste poids lourds,2100014
Lavage automatique,2100014
Boutique alimentaire,2100017
Lavage automatique,2100017
DAB (Distributeur automatique de billets),2100017
Vente de fioul domestique,2100018
Carburant additivé,2100018
"Vente de gaz domestique (Butane, Propane)",2100018
Automate CB 24/24,2100018
DAB (Distributeur automatique de billets),2100018
"Vente de gaz domestique (Butane, Propane)",2100019
DAB (Distributeur automatique de billets),2100019
Relais colis,2100020
Boutique alimentaire,2100020
Station de gonflage,2100020
Lavage automatique,2100020
"Vente de gaz domestique (Butane, Propane)",2100020
DAB (Distributeur automatique de billets),2100020
Station de gonflage,2100021
Carburant additivé,2100021
Piste poids lourds,2100021
Lavage automatique,2100021
Lavage manuel,2100021
Toilettes publiques,2110001
Boutique alimentaire,2110001
Boutique non alimentaire,2110001
Station de gonflage,2110001
Carburant additivé,2110001
Piste poids lourds,2110001
Services réparation / entretien,2110001
"Vente de gaz domestique (Butane, Propane)",2110001
Laverie,2110002
Boutique alimentaire,2110002
Piste poids lourds,2110002
"Vente de gaz domestique (Butane, Propane)",2110002
Automate CB 24/24,2110002
"Vente de gaz domestique (Butane, Propane)",2110003
DAB (Distributeur automatique de billets),2110003
DAB (Distributeur automatique de billets),2110004
Toilettes publiques,2120002
Boutique alimentaire,2120002
Boutique non alimentaire,2120002
Carburant additivé,2120002
Piste poids lourds,2120002
"Vente de gaz domestique (Butane, Propane)",2120002
Toilettes publiques,2120003
Vente de pétrole lampant,2120003
Station de gonflage,2120003
"Vente de gaz domestique (Butane, Propane)",2120003
Laverie,2120004
Restauration à emporter,2120004
Location de véhicule,2120004
Piste poids lourds,2120004
Lavage manuel,2120004
"Vente de gaz domestique (Butane, Propane)",2120004
DAB (Distributeur automatique de billets),2120004
Toilettes publiques,2120005
Relais colis,2120005
Boutique alimentaire,2120005
Carburant additivé,2120005
Piste poids lourds,2120005
Services réparation / entretien,2120005
"Vente de gaz domestique (Butane, Propane)",2120005
Vente d'additifs carburants,2120005
Wifi,2120005
Location de véhicule,2130001
Lavage automatique,2130001
Lavage manuel,2130001
"Vente de gaz domestique (Butane, Propane)",2130001
DAB (Distributeur automatique de billets),2130001
Toilettes publiques,2130003
Douches,2130003
Boutique alimentaire,2130003
Boutique non alimentaire,2130003
Restauration à emporter,2130003
Station de gonflage,2130003
Carburant additivé,2130003
Espace bébé,2130003
DAB (Distributeur automatique de billets),2130004
Toilettes publiques,2130005
Douches,2130005
Boutique alimentaire,2130005
Boutique non alimentaire,2130005
Restauration à emporter,2130005
Restauration sur place,2130005
Station de gonflage,2130005
Carburant additivé,2130005
Piste poids lourds,2130005
Espace bébé,2130005
Toilettes publiques,2130006
Boutique alimentaire,2130006
Boutique non alimentaire,2130006
Restauration à emporter,2130006
Carburant additivé,2130006
Aire de camping-cars,2130006
Piste poids lourds,2130006
Espace bébé,2130006
"Vente de gaz domestique (Butane, Propane)",2140002
Lavage manuel,2140003
"Vente de gaz domestique (Butane, Propane)",2140003
DAB (Distributeur automatique de billets),2140003
Toilettes publiques,2140004
Boutique alimentaire,2140004
Restauration à emporter,2140004
Station de gonflage,2140004
Carburant additivé,2140004
Piste poids lourds,2140004
Lavage automatique,2140004
Services réparation / entretien,2140004
Station de gonflage,2170001
"Vente de gaz domestique (Butane, Propane)",2170001
DAB (Distributeur automatique de billets),2170001
"Vente de gaz domestique (Butane, Propane)",2190001
DAB (Distributeur automatique de billets),2190001
Toilettes publiques,2190002
Douches,2190002
Boutique alimentaire,2190002
Boutique non alimentaire,2190002
Restauration à emporter,2190002
Restauration sur place,2190002
Carburant additivé,2190002
Espace bébé,2190002
Toilettes publiques,2190003
Douches,2190003
Boutique alimentaire,2190003
Boutique non alimentaire,2190003
Restauration à emporter,2190003
Station de gonflage,2190003
Piste poids lourds,2190003
Espace bébé,2190003
Vente de pétrole lampant,2190004
DAB (Distributeur automatique de billets),2190004
Automate CB 24/24,2190006
DAB (Distributeur automatique de billets),2190006
Station de gonflage,2200001
"Vente de gaz domestique (Butane, Propane)",2200001
DAB (Distributeur automatique de billets),2200001
Boutique alimentaire,2200002
Boutique non alimentaire,2200002
Restauration à emporter,2200002
Station de gonflage,2200002
Carburant additivé,2200002
Piste poids lourds,2200002
Lavage automatique,2200002
"Vente de gaz domestique (Butane, Propane)",2200002
Toilettes publiques,2200004
Boutique alimentaire,2200004
Boutique non alimentaire,2200004
Station de gonflage,2200004
Carburant additivé,2200004
Piste poids lourds,2200004
Lavage automatique,2200004
Services réparation / entretien,2200004
"Vente de gaz domestique (Butane, Propane)",2200004
Toilettes publiques,2200005
Relais colis,2200005
Boutique alimentaire,2200005
Boutique non alimentaire,2200005
Restauration à emporter,2200005
Station de gonflage,2200005
Carburant additivé,2200005
Piste poids lourds,2200005
Lavage automatique,2200005
Services réparation / entretien,2200005
"Vente de gaz domestique (Butane, Propane)",2200005
DAB (Distributeur automatique de billets),2200005
Toilettes publiques,2200006
Boutique alimentaire,2200006
Boutique non alimentaire,2200006
Restauration à emporter,2200006
Vente de pétrole lampant,2200006
Station de gonflage,2200006
Carburant additivé,2200006
Piste poids lourds,2200006
Lavage automatique,2200006
Services réparation / entretien,2200006
"Vente de gaz domestique (Butane, Propane)",2200006
DAB (Distributeur automatique de billets),2200006
"Vente de gaz domestique (Butane, Propane)",2200010
DAB (Distributeur automatique de billets),2200011
"Vente de gaz domestique (Butane, Propane)",2200012
DAB (Distributeur automatique de billets),2200012
Toilettes publiques,2200013
Boutique alimentaire,2200013
Boutique non alimentaire,2200013
Station de gonflage,2200013
Carburant additivé,2200013
Piste poids lourds,2200013
Lavage automatique,2200013
"Vente de gaz domestique (Butane, Propane)",2200013
Vente d'additifs carburants,2200013
Wifi,2200013
Automate CB 24/24,2200013
Relais colis,2200014
Boutique alimentaire,2200014
Boutique non alimentaire,2200014
Station de gonflage,2200014
Carburant additivé,2200014
Piste poids lourds,2200014
Lavage automatique,2200014
"Vente de gaz domestique (Butane, Propane)",2200014
Vente d'additifs carburants,2200014
Wifi,2200014
Automate CB 24/24,2200014
Boutique alimentaire,2200015
Station de gonflage,2200015
Piste poids lourds,2200015
Lavage automatique,2200015
"Vente de gaz domestique (Butane, Propane)",2200015
Vente d'additifs carburants,2200015
Wifi,2200015
Automate CB 24/24,2200015
Toilettes publiques,2210001
Boutique non alimentaire,2210001
Station de gonflage,2210001
Carburant additivé,2210001
Piste poids lourds,2210001
Services réparation / entretien,2210001
"Vente de gaz domestique (Butane, Propane)",2210001
Laverie,2220001
Relais colis,2220001
Boutique alimentaire,2220001
Restauration à emporter,2220001
Location de véhicule,2220001
Piste poids lourds,2220001
"Vente de gaz domestique (Butane, Propane)",2220001
Vente d'additifs carburants,2220001
Automate CB 24/24,2220001
Station de gonflage,2230002
"Vente de gaz domestique (Butane, Propane)",2230002
Toilettes publiques,2240001
Laverie,2240001
Boutique alimentaire,2240001
Vente de pétrole lampant,2240001
Station de gonflage,2240001
Carburant additivé,2240001
Lavage manuel,2240001
"Vente de gaz domestique (Butane, Propane)",2240001
Vente d'additifs carburants,2240001
Automate CB 24/24,2240001
DAB (Distributeur automatique de billets),2240001
Relais colis,2240002
Boutique alimentaire,2240002
Station de gonflage,2240002
Carburant additivé,2240002
Piste poids lourds,2240002
Services réparation / entretien,2240002
Automate CB 24/24,2240002
DAB (Distributeur automatique de billets),2240002
Relais colis,2250001
Station de gonflage,2250001
"Vente de gaz domestique (Butane, Propane)",2250001
DAB (Distributeur automatique de billets),2250001
Boutique alimentaire,2250002
Boutique non alimentaire,2250002
Vente de fioul domestique,2250002
Station de gonflage,2250002
Carburant additivé,2250002
Piste poids lourds,2250002
Lavage automatique,2250002
Lavage manuel,2250002
DAB (Distributeur automatique de billets),2250002
Toilettes publiques,2250003
Boutique non alimentaire,2250003
Station de gonflage,2250003
Carburant additivé,2250003
Piste poids lourds,2250003
"Vente de gaz domestique (Butane, Propane)",2250003
Relais colis,2250004
Boutique alimentaire,2250004
Boutique non alimentaire,2250004
Bar,2250004
Vente de fioul domestique,2250004
Vente de pétrole lampant,2250004
Station de gonflage,2250004
Piste poids lourds,2250004
Lavage automatique,2250004
Lavage manuel,2250004
Espace bébé,2250004
"Vente de gaz domestique (Butane, Propane)",2250004
Automate CB 24/24,2250004
Laverie,2260001
Relais colis,2260001
Boutique alimentaire,2260001
Station de gonflage,2260001
"Vente de gaz domestique (Butane, Propane)",2260001
Automate CB 24/24,2260001
Relais colis,2270001
Boutique alimentaire,2270001
Carburant additivé,2270001
"Vente de gaz domestique (Butane, Propane)",2270001
Toilettes publiques,2280001
Laverie,2280001
Boutique alimentaire,2280001
Boutique non alimentaire,2280001
Restauration à emporter,2280001
Bar,2280001
Vente de fioul domestique,2280001
Vente de pétrole lampant,2280001
Station de gonflage,2280001
Location de véhicule,2280001
Piste poids lourds,2280001
Lavage automatique,2280001
Lavage manuel,2280001
"Vente de gaz domestique (Butane, Propane)",2280001
DAB (Distributeur automatique de billets),2280001
Vente de fioul domestique,2290001
Station de gonflage,2290001
"Vente de gaz domestique (Butane, Propane)",2290001
Laverie,2290002
Boutique alimentaire,2290002
Boutique non alimentaire,2290002
Restauration à emporter,2290002
Vente de pétrole lampant,2290002
Aire de camping-cars,2290002
Piste poids lourds,2290002
"Vente de gaz domestique (Butane, Propane)",2290002
Bornes électriques,2290002
Toilettes publiques,2300001
Boutique non alimentaire,2300001
Restauration à emporter,2300001
Restauration sur place,2300001
Bar,2300001
Vente de fioul domestique,2300001
Vente de pétrole lampant,2300001
Station de gonflage,2300001
Carburant additivé,2300001
Lavage automatique,2300001
Espace bébé,2300001
"Vente de gaz domestique (Butane, Propane)",2300001
DAB (Distributeur automatique de billets),2300001
DAB (Distributeur automatique de billets),2300002
Boutique non alimentaire,2300003
Station de gonflage,2300003
Carburant additivé,2300003
Location de véhicule,2300003
Piste poids lourds,2300003
Vente de fioul domestique,2300006
"Vente de gaz domestique (Butane, Propane)",2300006
DAB (Distributeur automatique de billets),2300006
Restauration à emporter,2300009
"Vente de gaz domestique (Butane, Propane)",2300009
Laverie,2310001
Relais colis,2310001
Station de gonflage,2310001
Location de véhicule,2310001
Lavage manuel,2310001
"Vente de gaz domestique (Butane, Propane)",2310001
DAB (Distributeur automatique de billets),2310001
Toilettes publiques,2310002
Relais colis,2310002
Boutique non alimentaire,2310002
Station de gonflage,2310002
Carburant additivé,2310002
Lavage automatique,2310002
Services réparation / entretien,2310002
"Vente de gaz domestique (Butane, Propane)",2310002
DAB (Distributeur automatique de billets),2310002
Relais colis,2320001
Boutique alimentaire,2320001
Boutique non alimentaire,2320001
Piste poids lourds,2320001
"Vente de gaz domestique (Butane, Propane)",2320001
Automate CB 24/24,2320001
